"","Participant.Private.ID","conditionText","contrast","absAngError","condition","contrastHigh","contrastMed","contrastLow"
"2430",5504684,"clear","Low",2.47005129596086,0,0,0,1
"2431",5504684,"clear","Low",0.629879946126181,0,0,0,1
"2432",5504684,"clear","Medium",1.12330271407543,0,0,1,0
"2433",5504684,"clear","High",7.32596310201549,0,1,0,0
"2434",5504684,"clear","High",1.12330271407543,0,1,0,0
"2435",5504684,"clear","Medium",9.41296947487176,0,0,1,0
"2436",5504684,"clear","High",5.93247363696144,0,1,0,0
"2437",5504684,"clear","Low",0.707852244372225,0,0,0,1
"2438",5504684,"clear","Low",14.9184347207816,0,0,0,1
"2439",5504684,"clear","Medium",3.32596310201549,0,0,1,0
"2440",5504684,"clear","Low",7.37376636133022,0,0,0,1
"2441",5504684,"clear","Medium",4.48460600954462,0,0,1,0
"2442",5504684,"clear","Medium",9.75047412731827,0,0,1,0
"2443",5504684,"clear","Low",3.14098383507691,0,0,0,1
"2444",5504684,"clear","High",6.76330331753571,0,1,0,0
"2445",5504684,"clear","Low",9.12330271407543,0,0,0,1
"2446",5504684,"clear","Low",23.03945395984,0,0,0,1
"2447",5504684,"clear","High",8.43282867939869,0,1,0,0
"2448",5504684,"clear","High",3.63958908206966,0,1,0,0
"2449",5504684,"clear","Medium",2.42756957232665,0,0,1,0
"2450",5504684,"clear","High",8.17145820858747,0,1,0,0
"2451",5504684,"clear","Low",4.67403689798451,0,0,0,1
"2452",5504684,"clear","Low",4.18592516570965,0,0,0,1
"2453",5504684,"clear","Medium",1.02245300224339,0,0,1,0
"2454",5504684,"clear","Low",22.9184347207816,0,0,0,1
"2455",5504684,"clear","High",9.21796957677863,0,1,0,0
"2456",5504684,"clear","Low",24.8339304317907,0,0,0,1
"2457",5504684,"clear","Low",11.8140748342904,0,0,0,1
"2458",5504684,"clear","High",13.9621840964178,0,1,0,0
"2459",5504684,"clear","Low",14.4275695723266,0,0,0,1
"2460",5504684,"clear","Medium",2.97256775948773,0,0,1,0
"2461",5504684,"clear","High",4.48460600954462,0,1,0,0
"2462",5504684,"clear","Medium",0.813977214263772,0,0,1,0
"2463",5504684,"clear","Low",7.89727103094763,0,0,0,1
"2464",5504684,"clear","Medium",0,0,0,1,0
"2465",5504684,"clear","High",8.89868362073799,0,1,0,0
"2466",5504684,"clear","Medium",10.9540865376285,0,0,1,0
"2467",5504684,"clear","High",0.930955301972978,0,1,0,0
"2468",5504684,"clear","Low",1.3057157101439,0,0,0,1
"2469",5504684,"clear","Medium",0.898683620737992,0,0,1,0
"2470",5504684,"clear","Medium",9.75047412731827,0,0,1,0
"2471",5504684,"clear","High",0.760011237508124,0,1,0,0
"2472",5504684,"clear","Medium",1.35297925009325,0,0,1,0
"2473",5504684,"clear","High",9.2830246012653,0,1,0,0
"2474",5504684,"clear","Medium",7.89727103094763,0,0,1,0
"2475",5504684,"clear","Low",1.33965170546467,0,0,0,1
"2476",5504684,"clear","Medium",0.185925165709646,0,0,1,0
"2477",5504684,"clear","Low",10.4006606634794,0,0,0,1
"2478",5504684,"clear","High",5.4532353064554,0,1,0,0
"2479",5504684,"clear","High",0.898683620737992,0,1,0,0
"2480",5504684,"clear","Low",6.93135679831583,0,0,0,1
"2481",5504684,"clear","Low",6.26619809847925,0,0,0,1
"2482",5504684,"clear","High",5.21318613229182,0,1,0,0
"2483",5504684,"clear","Medium",1.95590783775889,0,0,1,0
"2484",5504684,"clear","High",4.62987994612618,0,1,0,0
"2485",5504684,"blur","High",3.74411128478327,1,1,0,0
"2486",5504684,"blur","Low",14.475104972297,1,0,0,1
"2487",5504684,"blur","High",1.79692527269597,1,1,0,0
"2488",5504684,"blur","Medium",5.13408772396236,1,0,1,0
"2489",5504684,"blur","Low",20.4758214577137,1,0,0,1
"2490",5504684,"blur","Low",0.633539336570199,1,0,0,1
"2491",5504684,"blur","High",5.57159565375665,1,1,0,0
"2492",5504684,"blur","Low",1.9704390786509,1,0,0,1
"2493",5504684,"blur","Low",35.8972710309476,1,0,0,1
"2494",5504684,"blur","High",3.59032260213962,1,1,0,0
"2495",5504684,"blur","Low",12.6001598260807,1,0,0,1
"2496",5504684,"blur","Low",13.2901631922431,1,0,0,1
"2497",5504684,"blur","High",2.72144091497807,1,1,0,0
"2498",5504684,"blur","High",6.76330331753571,1,1,0,0
"2499",5504684,"blur","Medium",6.76330331753571,1,0,1,0
"2500",5504684,"blur","Low",35.6395890820697,1,0,0,1
"2501",5504684,"blur","Low",0.224688179624502,1,0,0,1
"2502",5504684,"blur","High",11.8972710309476,1,1,0,0
"2503",5504684,"blur","High",2.40066066347943,1,1,0,0
"2504",5504684,"blur","Medium",5.21318613229182,1,0,1,0
"2505",5504684,"blur","Medium",11.1443331629035,1,0,1,0
"2506",5504684,"blur","Medium",7.95658424314913,1,0,1,0
"2507",5504684,"blur","Medium",3.71183459325987,1,0,1,0
"2508",5504684,"blur","High",9.62374875117381,1,1,0,0
"2509",5504684,"blur","High",3.71183459325987,1,1,0,0
"2510",5504684,"blur","Medium",5.38479796475421,1,0,1,0
"2511",5504684,"blur","Medium",5.1539085612278,1,0,1,0
"2512",5504684,"blur","Medium",0.255888715216734,1,0,1,0
"2513",5504684,"blur","Medium",6.38013505195957,1,0,1,0
"2514",5504684,"blur","Low",1.1539085612278,1,0,0,1
"2515",5504684,"blur","Low",7.14433316290349,1,0,0,1
"2516",5504684,"blur","Low",11.2399887624919,1,0,0,1
"2517",5504684,"blur","Medium",0.224688179624502,1,0,1,0
"2518",5504684,"blur","High",2.87669728592457,1,1,0,0
"2519",5504684,"blur","High",0.255888715216734,1,1,0,0
"2520",5504684,"blur","Medium",10.434948822922,1,0,1,0
"2521",5504684,"blur","Medium",4.2612232444987,1,0,1,0
"2522",5504684,"blur","High",4.43282867939869,1,1,0,0
"2523",5504684,"blur","Low",10.1877541332719,1,0,0,1
"2524",5504684,"blur","High",2.93141717813755,1,1,0,0
"2525",5504684,"blur","High",3.97506745679604,1,1,0,0
"2526",5504684,"blur","High",15.5232090204596,1,1,0,0
"2527",5504684,"blur","Low",19.0937230115578,1,0,0,1
"2528",5504684,"blur","Low",10.8460914387722,1,0,0,1
"2529",5504684,"blur","Medium",1.4532353064554,1,0,1,0
"2530",5504684,"blur","Low",10.6470207499067,1,0,0,1
"2531",5504684,"blur","Medium",3.95658424314913,1,0,1,0
"2532",5504684,"blur","High",2.24574256589507,1,1,0,0
"2533",5504684,"blur","Medium",8.08745230863229,1,0,1,0
"2534",5504684,"blur","Medium",3.81529354676688,1,0,1,0
"2535",5504684,"blur","Low",10.4006606634794,1,0,0,1
"2536",5504684,"blur","Low",9.82180374999987,1,0,0,1
"2537",5504684,"blur","Low",3.95658424314913,1,0,0,1
"2538",5504684,"blur","Medium",1.55680593650306,1,0,1,0
"2539",5504684,"blur","Low",2.6942842898561,1,0,0,1
"2540",5504684,"blur","Low",17.8218037499999,1,0,0,1
"2541",5504684,"blur","High",0.0372101691929849,1,1,0,0
"2542",5504684,"blur","Medium",8.24713315226303,1,0,1,0
"2543",5504684,"blur","Medium",3.61045966596522,1,0,1,0
"2544",5504684,"blur","High",8.59471474206556,1,1,0,0
"2545",5504684,"blur","High",5.57243042767335,1,1,0,0
"2546",5504684,"blur","Low",6.93135679831583,1,0,0,1
"2547",5504684,"blur","High",5.82180374999987,1,1,0,0
"2548",5504684,"blur","Medium",4.2612232444987,1,0,1,0
"2549",5504684,"blur","High",1.59933933652057,1,1,0,0
"2550",5504684,"blur","High",8.38954033403478,1,1,0,0
"2551",5504684,"blur","Low",10.9313567983158,1,0,0,1
"2552",5504684,"blur","Medium",4.23527116638204,1,0,1,0
"2553",5504684,"blur","Medium",1.08156527921844,1,0,1,0
"2554",5504684,"blur","High",7.52320902045962,1,1,0,0
"2555",5504684,"blur","Low",25.1539085612278,1,0,0,1
"2556",5504684,"blur","Medium",1.35297925009325,1,0,1,0
"2557",5504684,"blur","Low",25.1340877239624,1,0,0,1
"2558",5504684,"blur","Medium",10.021364940356,1,0,1,0
"2559",5504684,"blur","High",0.409677397860384,1,1,0,0
"2560",5504684,"blur","High",2.64702074990675,1,1,0,0
"2561",5504684,"blur","High",13.1118045255111,1,1,0,0
"2562",5504684,"blur","Medium",9.01689347810002,1,0,1,0
"2563",5504684,"blur","High",0.224688179624502,1,1,0,0
"2564",5504684,"blur","Low",11.3664606634298,1,0,0,1
"2565",5504684,"blur","Low",13.3529792500933,1,0,0,1
"2566",5504684,"blur","High",3.14098383507691,1,1,0,0
"2567",5504684,"blur","Medium",3.1526687499947,1,0,1,0
"2568",5504684,"blur","Medium",10.6321874353263,1,0,1,0
"2569",5504684,"blur","Medium",5.3057157101439,1,0,1,0
"2570",5504684,"blur","Low",6.04409216224111,1,0,0,1
"2571",5504684,"blur","High",3.52320902045962,1,1,0,0
"2572",5504684,"blur","Medium",11.5451322067714,1,0,1,0
"2573",5504684,"blur","Low",21.5715956537566,1,0,0,1
"2574",5504684,"blur","Low",15.1907212463252,1,0,0,1
"2575",5504684,"blur","Medium",3.74411128478327,1,0,1,0
"2576",5504684,"blur","Low",36.1825214152053,1,0,0,1
"2577",5504684,"blur","Medium",2.20307472730403,1,0,1,0
"2578",5504684,"blur","High",2.87719312315197,1,1,0,0
"2579",5504684,"blur","Medium",2.02136494035602,1,0,1,0
"2580",5504684,"blur","High",5.12330271407543,1,1,0,0
"2581",5504684,"blur","High",2.0295609213491,1,1,0,0
"2582",5504684,"blur","Medium",15.0673498678984,1,0,1,0
"2583",5504684,"blur","Low",5.12330271407543,1,0,0,1
"2584",5504684,"blur","Low",2.02136494035602,1,0,0,1
"2585",5504684,"blur","High",5.75047412731827,1,1,0,0
"2586",5504684,"blur","Low",15.3259631020155,1,0,0,1
"2587",5504684,"blur","Medium",1.55680593650306,1,0,1,0
"2588",5504684,"blur","Low",9.33965170546467,1,0,0,1
"2589",5504684,"blur","High",1.79692527269597,1,1,0,0
"2590",5504684,"blur","Low",10.9184347207816,1,0,0,1
"2591",5504684,"blur","Medium",0.449369448707963,1,0,1,0
"2592",5504684,"blur","High",7.32596310201549,1,1,0,0
"2593",5781722,"clear","Medium",5.02245300224339,0,0,1,0
"2594",5781722,"clear","Low",2.20307472730403,0,0,0,1
"2595",5781722,"clear","Medium",0.847331250005298,0,0,1,0
"2596",5781722,"clear","Medium",0.409677397860384,0,0,1,0
"2597",5781722,"clear","High",1.78993109998637,0,1,0,0
"2598",5781722,"clear","Low",12.4846060095446,0,0,0,1
"2599",5781722,"clear","High",1.3478872801986,0,1,0,0
"2600",5781722,"clear","High",3.55887081828133,0,1,0,0
"2601",5781722,"clear","Low",0,0,0,0,1
"2602",5781722,"clear","High",2.04409216224111,0,1,0,0
"2603",5781722,"clear","Medium",2.04409216224111,0,0,1,0
"2604",5781722,"clear","Low",6.75948008481279,0,0,0,1
"2605",5781722,"clear","High",4.08745230863229,0,1,0,0
"2606",5781722,"clear","Medium",5.02743224051227,0,0,1,0
"2607",5781722,"clear","Medium",1.3478872801986,0,0,1,0
"2608",5781722,"clear","Medium",7.54513220677141,0,0,1,0
"2609",5781722,"clear","Medium",5.21318613229182,0,0,1,0
"2610",5781722,"clear","Medium",1.3478872801986,0,0,1,0
"2611",5781722,"clear","Medium",3.03945395983997,0,0,1,0
"2612",5781722,"clear","Low",41.2179695767786,0,0,0,1
"2613",5781722,"clear","Medium",0.629879946126181,0,0,1,0
"2614",5781722,"clear","Medium",2.08909933809229,0,0,1,0
"2615",5781722,"clear","High",2.38013505195957,0,1,0,0
"2616",5781722,"clear","High",2.93141717813755,0,1,0,0
"2617",5781722,"clear","High",4.17145820858747,0,1,0,0
"2618",5781722,"clear","Low",9.12330271407543,0,0,0,1
"2619",5781722,"clear","High",0.409677397860384,0,1,0,0
"2620",5781722,"clear","Low",36.0874523086323,0,0,0,1
"2621",5781722,"clear","High",1.57243042767335,0,1,0,0
"2622",5781722,"clear","Low",16.5961201921584,0,0,0,1
"2623",5781722,"clear","Low",6.91843472078156,0,0,0,1
"2624",5781722,"clear","Low",36.6298799461262,0,0,0,1
"2625",5781722,"clear","High",1.82616179840262,0,1,0,0
"2626",5781722,"clear","Low",16.5947147420656,0,0,0,1
"2627",5781722,"clear","Low",30.9314171781376,0,0,0,1
"2628",5781722,"clear","High",3.44003482817619,0,1,0,0
"2629",5781722,"clear","Medium",8.46088115496492,0,0,1,0
"2630",5781722,"clear","Medium",8.42120922452686,0,0,1,0
"2631",5781722,"clear","Low",0.559965171823809,0,0,0,1
"2632",5781722,"clear","Low",9.21318613229182,0,0,0,1
"2633",5781722,"clear","Medium",2.26619809847925,0,0,1,0
"2634",5781722,"clear","Low",8.83210876235144,0,0,0,1
"2635",5781722,"clear","High",2.93141717813755,0,1,0,0
"2636",5781722,"clear","Low",2.93141717813755,0,0,0,1
"2637",5781722,"clear","Low",5.57159565375665,0,0,0,1
"2638",5781722,"clear","Medium",3.35013649242442,0,0,1,0
"2639",5781722,"clear","Medium",0.674036897984505,0,0,1,0
"2640",5781722,"clear","Medium",0.674036897984505,0,0,1,0
"2641",5781722,"clear","Medium",3.97506745679604,0,0,1,0
"2642",5781722,"clear","Medium",1.35297925009325,0,0,1,0
"2643",5781722,"clear","High",3.14098383507691,0,1,0,0
"2644",5781722,"clear","High",1.3478872801986,0,1,0,0
"2645",5781722,"clear","High",0.224688179624502,0,1,0,0
"2646",5781722,"clear","High",2.0295609213491,0,1,0,0
"2647",5781722,"clear","High",0.484606009544625,0,1,0,0
"2648",5781722,"clear","High",4.25588871521673,0,1,0,0
"2649",5781722,"clear","Low",31.5588708182813,0,0,0,1
"2650",5781722,"clear","Medium",0.707852244372225,0,0,1,0
"2651",5781722,"clear","Low",13.7338019015207,0,0,0,1
"2652",5781722,"clear","High",1.35297925009325,0,1,0,0
"2653",5781722,"clear","Low",8.18252141520532,0,0,0,1
"2654",5781722,"clear","Medium",0.4758214577137,0,0,1,0
"2655",5781722,"clear","Low",18.0295609213491,0,0,0,1
"2656",5781722,"clear","Low",18.3002774491856,0,0,0,1
"2657",5781722,"clear","High",4.03721016919298,0,1,0,0
"2658",5781722,"clear","High",2.57198547769821,0,1,0,0
"2659",5781722,"clear","Medium",2.83843355798076,0,0,1,0
"2660",5781722,"clear","High",4.46088115496492,0,1,0,0
"2661",5781722,"clear","Low",15.3501364924244,0,0,0,1
"2662",5781722,"clear","Low",4.18252141520532,0,0,0,1
"2663",5781722,"clear","High",2.00797980144134,0,1,0,0
"2664",5781722,"clear","Medium",4.83210876235144,0,0,1,0
"2665",5781722,"clear","High",4.2612232444987,0,1,0,0
"2666",5781722,"clear","Medium",3.55887081828133,0,0,1,0
"2667",5781722,"clear","Medium",7.97506745679604,0,0,1,0
"2668",5781722,"clear","Medium",2.72144091497807,0,0,1,0
"2669",5781722,"clear","Medium",1.59933933652057,0,0,1,0
"2670",5781722,"clear","High",2.42756957232665,0,1,0,0
"2671",5781722,"clear","Low",33.3778320364304,0,0,0,1
"2672",5781722,"clear","High",1.82616179840262,0,1,0,0
"2673",5781722,"clear","High",2.02136494035602,0,1,0,0
"2674",5781722,"clear","Medium",0.441129181718667,0,0,1,0
"2675",5781722,"clear","High",3.55887081828133,0,1,0,0
"2676",5781722,"clear","Medium",0.224688179624502,0,0,1,0
"2677",5781722,"clear","Low",4.44112918171867,0,0,0,1
"2678",5781722,"clear","High",5.80140948635181,0,1,0,0
"2679",5781722,"clear","Medium",5.6074502424536,0,0,1,0
"2680",5781722,"clear","Low",1.16156644201924,0,0,0,1
"2681",5781722,"clear","Low",24.9052429229879,0,0,0,1
"2682",5781722,"clear","Low",11.5903226021396,0,0,0,1
"2683",5781722,"clear","Low",11.0937230115578,0,0,0,1
"2684",5781722,"clear","Low",14.8340434707745,0,0,0,1
"2685",5781722,"clear","Medium",7.01266534793854,0,0,1,0
"2686",5781722,"clear","High",4.59612019215838,0,1,0,0
"2687",5781722,"clear","Low",26.9047474353762,0,0,0,1
"2688",5781722,"clear","High",1.95590783775889,0,1,0,0
"2689",5781722,"clear","High",1.82180374999987,0,1,0,0
"2690",5781722,"clear","Low",38.475104972297,0,0,0,1
"2691",5781722,"clear","Low",23.6060894937877,0,0,0,1
"2692",5781722,"clear","High",5.56791518974325,0,1,0,0
"2693",5781722,"clear","Low",9.37670542805074,0,0,0,1
"2694",5781722,"clear","High",2.95408653762848,0,1,0,0
"2695",5781722,"clear","High",2.87719312315197,0,1,0,0
"2696",5781722,"clear","Medium",2.02136494035602,0,0,1,0
"2697",5781722,"clear","Medium",1.99484487402293,0,0,1,0
"2698",5781722,"clear","Low",23.3682104288882,0,0,0,1
"2699",5781722,"clear","Medium",0.255888715216734,0,0,1,0
"2700",5781722,"clear","Medium",0.633539336570199,0,0,1,0
"2701",5781722,"blur","Medium",2.93135679831583,1,0,1,0
"2702",5781722,"blur","High",1.35297925009325,1,1,0,0
"2703",5781722,"blur","Medium",0.898683620737992,1,0,1,0
"2704",5781722,"blur","Medium",0.184706453233122,1,0,1,0
"2705",5781722,"blur","High",1.12330271407543,1,1,0,0
"2706",5781722,"blur","Low",8.03571071053479,1,0,0,1
"2707",5781722,"blur","Low",11.1424957770728,1,0,0,1
"2708",5781722,"blur","Medium",2.42756957232665,1,0,1,0
"2709",5781722,"blur","Low",27.5946433685914,1,0,0,1
"2710",5781722,"blur","Medium",2.02136494035602,1,0,1,0
"2711",5781722,"blur","Medium",4.64677085193117,1,0,1,0
"2712",5781722,"blur","High",2.24574256589507,1,1,0,0
"2713",5781722,"blur","High",1.02743224051227,1,1,0,0
"2714",5781722,"blur","Medium",0.360410917930345,1,0,1,0
"2715",5781722,"blur","Low",22.9637565320735,1,0,0,1
"2716",5781722,"blur","Low",15.101316379262,1,0,0,1
"2717",5781722,"blur","Medium",2.0295609213491,1,0,1,0
"2718",5781722,"blur","Low",6.22573601919363,1,0,0,1
"2719",5781722,"blur","Low",16.2538377374448,1,0,0,1
"2720",5781722,"blur","Low",6.02136494035602,1,0,0,1
"2721",5781722,"blur","Medium",3.97506745679604,1,0,1,0
"2722",5781722,"blur","Medium",0.258631557547188,1,0,1,0
"2723",5781722,"blur","High",0.484606009544625,1,1,0,0
"2724",5781722,"blur","High",1.35297925009325,1,1,0,0
"2725",5781722,"blur","Low",10.4431940634969,1,0,0,1
"2726",5781722,"blur","High",2.95408653762848,1,1,0,0
"2727",5781722,"blur","High",3.35013649242442,1,1,0,0
"2728",5781722,"blur","High",4.46088115496492,1,1,0,0
"2729",5781722,"blur","Medium",4.43282867939869,1,0,1,0
"2730",5781722,"blur","Low",24.3859851229265,1,0,0,1
"2731",5781722,"blur","Medium",4.17145820858747,1,0,1,0
"2732",5781722,"blur","Low",32.6298799461262,1,0,0,1
"2733",5781722,"blur","High",6.76330331753571,1,1,0,0
"2734",5781722,"blur","Low",10.1139126302907,1,0,0,1
"2735",5781722,"blur","High",2.23249108070382,1,1,0,0
"2736",5781722,"blur","High",4.67403689798451,1,1,0,0
"2737",5781722,"blur","High",2.51105950016907,1,1,0,0
"2738",5781722,"blur","Medium",0.633539336570199,1,0,1,0
"2739",5781722,"blur","Low",11.5451322067714,1,0,0,1
"2740",5781722,"blur","High",2.76330331753571,1,1,0,0
"2741",5781722,"blur","Medium",2.04409216224111,1,0,1,0
"2742",5781722,"blur","Low",8.18592516570965,1,0,0,1
"2743",5781722,"blur","Low",12.0377106209771,1,0,0,1
"2744",5781722,"blur","High",4.27444113443946,1,1,0,0
"2745",5781722,"blur","Low",32.5961201921584,1,0,0,1
"2746",5781722,"blur","High",2.48811511651054,1,1,0,0
"2747",5781722,"blur","Low",6.87669728592457,1,0,0,1
"2748",5781722,"blur","Low",13.2405199151872,1,0,0,1
"2749",5781722,"blur","High",2.43494882292201,1,1,0,0
"2750",5781722,"blur","Medium",8.18592516570965,1,0,1,0
"2751",5781722,"blur","Medium",5.99484487402293,1,0,1,0
"2752",5781722,"blur","High",0.224688179624502,1,1,0,0
"2753",5781722,"blur","Low",0.224688179624502,1,0,0,1
"2754",5781722,"blur","High",7.35013649242442,1,1,0,0
"2755",5781722,"blur","Low",34.3847466153635,1,0,0,1
"2756",5781722,"blur","Medium",0.674036897984505,1,0,1,0
"2757",5781722,"blur","Medium",8.38954033403478,1,0,1,0
"2758",5781722,"blur","High",0.626233638669784,1,1,0,0
"2759",5781722,"blur","High",6.95408653762848,1,1,0,0
"2760",5781722,"blur","Medium",3.71183459325987,1,0,1,0
"2761",5781722,"blur","Low",12.2558887152167,1,0,0,1
"2762",5781722,"blur","Medium",0.847331250005298,1,0,1,0
"2763",5781722,"blur","Medium",3.44003482817619,1,0,1,0
"2764",5781722,"blur","High",0,1,1,0,0
"2765",5781722,"blur","Medium",1.76750891929618,1,0,1,0
"2766",5781722,"blur","Low",29.0079469554073,1,0,0,1
"2767",5781722,"blur","Low",29.1596422937126,1,0,0,1
"2768",5781722,"blur","High",6.43494882292201,1,1,0,0
"2769",5781722,"blur","High",2.70983680775693,1,1,0,0
"2770",5781722,"blur","Medium",4.18470645323312,1,0,1,0
"2771",5781722,"blur","Medium",9.78993109998637,1,0,1,0
"2772",5781722,"blur","Low",57.6878451347018,1,0,0,1
"2773",5781722,"blur","Low",18.1139126302907,1,0,0,1
"2774",5781722,"blur","High",3.44003482817619,1,1,0,0
"2775",5781722,"blur","Low",45.4236656250027,1,0,0,1
"2776",5781722,"blur","Low",42.6626941408762,1,0,0,1
"2777",5781722,"blur","Low",17.968197960691,1,0,0,1
"2778",5781722,"blur","High",2.91843472078156,1,1,0,0
"2779",5781722,"blur","Low",6.91843472078156,1,0,0,1
"2780",5781722,"blur","High",0.184706453233122,1,1,0,0
"2781",5781722,"blur","Low",16.4846060095446,1,0,0,1
"2782",5781722,"blur","Medium",3.14098383507691,1,0,1,0
"2783",5781722,"blur","Medium",1.35297925009325,1,0,1,0
"2784",5781722,"blur","Low",22.4608162713718,1,0,0,1
"2785",5781722,"blur","Medium",10.6548564005779,1,0,1,0
"2786",5781722,"blur","Medium",4.48460600954462,1,0,1,0
"2787",5781722,"blur","Medium",5.57243042767335,1,0,1,0
"2788",5781722,"blur","Low",16.2558887152167,1,0,0,1
"2789",5781722,"blur","High",3.52320902045962,1,1,0,0
"2790",5781722,"blur","High",5.80140948635181,1,1,0,0
"2791",5781722,"blur","High",3.14098383507691,1,1,0,0
"2792",5781722,"blur","High",3.14249577707277,1,1,0,0
"2793",5781722,"blur","High",0.261223244498699,1,1,0,0
"2794",5781722,"blur","Medium",0.960546040160033,1,0,1,0
"2795",5781722,"blur","High",2.72144091497807,1,1,0,0
"2796",5781722,"blur","Medium",0.857504222927234,1,0,1,0
"2797",5781722,"blur","Low",3.61401487707346,1,0,0,1
"2798",5781722,"blur","Medium",0.690067525979785,1,0,1,0
"2799",5781722,"blur","High",2.87719312315197,1,1,0,0
"2800",5781722,"blur","Low",14.9165516179765,1,0,0,1
"2801",5781722,"blur","Low",5.77426398080637,1,0,0,1
"2802",5781722,"blur","Low",6.93135679831583,1,0,0,1
"2803",5781722,"blur","High",2.76330331753571,1,1,0,0
"2804",5781722,"blur","Medium",10.2257360191936,1,0,1,0
"2805",5781722,"blur","High",1.82180374999987,1,1,0,0
"2806",5781722,"blur","Medium",3.95658424314913,1,0,1,0
"2807",5781722,"blur","Medium",2.95408653762848,1,0,1,0
"2808",5781722,"blur","Medium",0.596120192158381,1,0,1,0
"2809",5792635,"clear","Low",28.774427230366,0,0,0,1
"2810",5792635,"clear","Medium",1.57243042767335,0,0,1,0
"2811",5792635,"clear","High",11.7214859387965,0,1,0,0
"2812",5792635,"clear","Low",16.235271166382,0,0,0,1
"2813",5792635,"clear","Medium",11.3340412767098,0,0,1,0
"2814",5792635,"clear","Low",24.3179396068274,0,0,0,1
"2815",5792635,"clear","Low",8,0,0,0,1
"2816",5792635,"clear","High",5.02743224051227,0,1,0,0
"2817",5792635,"clear","Medium",17.6878451347018,0,0,1,0
"2818",5792635,"clear","Medium",0.224688179624502,0,0,1,0
"2819",5792635,"clear","High",9.82616179840262,0,1,0,0
"2820",5792635,"clear","High",6.76330331753571,0,1,0,0
"2821",5792635,"clear","Medium",17.2011236454751,0,0,1,0
"2822",5792635,"clear","Medium",17.5342317012389,0,0,1,0
"2823",5792635,"clear","Medium",13.4179707922028,0,0,1,0
"2824",5792635,"clear","Medium",3.95658424314913,0,0,1,0
"2825",5792635,"clear","High",0.0434157568508677,0,1,0,0
"2826",5792635,"clear","Medium",9.79325256405982,0,0,1,0
"2827",5792635,"clear","Medium",0.690067525979785,0,0,1,0
"2828",5792635,"clear","High",16.1074512917519,0,1,0,0
"2829",5792635,"clear","Low",31.6196459265555,0,0,0,1
"2830",5792635,"clear","Low",10.6369307577068,0,0,0,1
"2831",5792635,"clear","Medium",10.0890993380923,0,0,1,0
"2832",5792635,"clear","High",11.7826798862901,0,1,0,0
"2833",5792635,"clear","Low",52.4275549957725,0,0,0,1
"2834",5792635,"clear","Low",13.5724304276734,0,0,0,1
"2835",5792635,"clear","Low",0.64986350757558,0,0,0,1
"2836",5792635,"clear","High",6.26619809847925,0,1,0,0
"2837",5792635,"clear","High",13.2011236454751,0,1,0,0
"2838",5792635,"clear","Low",6.70983680775693,0,0,0,1
"2839",5792635,"clear","High",8.91492695714787,0,1,0,0
"2840",5792635,"clear","Low",36.5449723228225,0,0,0,1
"2841",5792635,"clear","Medium",8.46088115496492,0,0,1,0
"2842",5792635,"clear","Low",31.2175929681927,0,0,0,1
"2843",5792635,"clear","High",7.95658424314913,0,1,0,0
"2844",5792635,"clear","High",1.97863505964398,0,1,0,0
"2845",5792635,"clear","Medium",8.91492695714787,0,0,1,0
"2846",5792635,"clear","Low",31.1286834787188,0,0,0,1
"2847",5792635,"clear","High",0.898683620737992,0,1,0,0
"2848",5792635,"clear","Low",6.12247019679199,0,0,0,1
"2849",5792635,"clear","Low",25.9324736369614,0,0,0,1
"2850",5792635,"clear","High",2.66034829453533,0,1,0,0
"2851",5792635,"clear","Medium",3.35013649242442,0,0,1,0
"2852",5792635,"clear","Low",24.3971317337141,0,0,0,1
"2853",5792635,"clear","Low",3.39984017391933,0,0,0,1
"2854",5792635,"clear","High",8.17145820858747,0,1,0,0
"2855",5792635,"clear","Low",35.3832096893268,0,0,0,1
"2856",5792635,"clear","High",0.674036897984505,0,1,0,0
"2857",5792635,"clear","High",1.75425743410493,0,1,0,0
"2858",5792635,"clear","Medium",18.2983302436921,0,0,1,0
"2859",5792635,"clear","High",16.5449723228225,0,1,0,0
"2860",5792635,"clear","High",12.235271166382,0,1,0,0
"2861",5792635,"clear","Medium",9.66557354074964,0,0,1,0
"2862",5792635,"clear","Medium",12.4212092245269,0,0,1,0
"2863",5792635,"clear","High",16.5947147420656,0,1,0,0
"2864",5792635,"clear","Medium",1.79692527269597,0,0,1,0
"2865",5792635,"clear","Medium",17.5468685115696,0,0,1,0
"2866",5792635,"clear","Medium",10.4655449194599,0,0,1,0
"2867",5792635,"clear","High",0.813977214263772,0,1,0,0
"2868",5792635,"clear","Medium",8.70785224437223,0,0,1,0
"2869",5792635,"clear","Medium",23.4724598483438,0,0,1,0
"2870",5792635,"clear","High",4.82642226648735,0,1,0,0
"2871",5792635,"clear","High",8.83210876235144,0,1,0,0
"2872",5792635,"clear","Low",33.6878451347018,0,0,0,1
"2873",5792635,"clear","Low",26.9327732185092,0,0,0,1
"2874",5792635,"clear","Low",0.409677397860384,0,0,0,1
"2875",5792635,"clear","Low",8,0,0,0,1
"2876",5792635,"clear","High",9.96218409641775,0,1,0,0
"2877",5792635,"clear","Medium",20.9400126928394,0,0,1,0
"2878",5792635,"clear","Medium",3.29214775562777,0,0,1,0
"2879",5792635,"clear","Low",21.2208678093062,0,0,0,1
"2880",5792635,"clear","Low",26.2095200585448,0,0,0,1
